strategy,primary,secondary,CAGR,primary_solo_CAGR,配對增益,max_drawdown,win_ratio,平均持股數,晉升,未過原因
MOM_qb0of3__ROE_qb2of3__None__v0,MOM_qb0,ROE_qb2,0.21278163439196374,0.19300761625623375,0.019774018135729987,-0.5594747713788855,0.5823536847427633,164.32051282051282,True,
FCF_P_qb0of3__MOM_qb0of3__None__v0,MOM_qb0,FCF_P_qb0,0.21181701243698448,0.19300761625623375,0.018809396180750726,-0.6323535637152592,0.5460512606793082,221.03205128205127,True,
MOM_qb0of3__DEBTRATIO_qb2of3__None__v0,MOM_qb0,DEBTRATIO_qb2,0.21064729938079285,0.19300761625623375,0.017639683124559102,-0.635749977636821,0.5954599920117162,185.89423076923077,True,
P_IC_qb0of3__MOM_qb2of3__None__v0,P_IC_qb0,MOM_qb2,0.2090288644549798,0.2086141354225064,0.0004147290324734154,-0.6343369558390024,0.5424253459577567,193.23717948717947,True,
P_IC_qb0of3__None__None__v0,P_IC_qb0,（空集合）,0.2086141354225064,0.2086141354225064,0.0,-0.618044825154177,0.6778193269041527,587.4839743589744,True,
P_IC_qb0of3__NETDEBT_EBITDA_qb1of3__None__v0,P_IC_qb0,NETDEBT_EBITDA_qb1,0.2052726546264967,0.2086141354225064,-0.0033414807960097104,-0.6004298864481652,0.5923587502023636,148.66666666666666,True,
P_IC_qb0of3__FCF_OI_qb1of3__None__v0,P_IC_qb0,FCF_OI_qb1,0.20498090753068632,0.2086141354225064,-0.003633227891820079,-0.6182742547281935,0.5783507830751925,160.9102564102564,True,
MOM_qb0of3__FCF_OI_qb0of3__None__v0,MOM_qb0,FCF_OI_qb0,0.1979498590574602,0.19300761625623375,0.00494224280122646,-0.6103213998675572,0.5417964561098912,224.52243589743588,True,
MOM_qb2of3__DEBTRATIO_qb2of3__None__v0,MOM_qb2,DEBTRATIO_qb2,0.1955329320328787,0.1709149143504185,0.02461801768246019,-0.5702292793352006,0.5381942167726707,185.06089743589743,True,
OCF_E_qb0of3__MOM_qb0of3__None__v0,MOM_qb0,OCF_E_qb0,0.19451417332862175,0.19300761625623375,0.001506557072388004,-0.6423677693084294,0.5402177199879045,227.40384615384616,True,
P_IC_qb1of3__OCF_E_qb0of3__None__v0,P_IC_qb1,OCF_E_qb0,0.19302119327857614,0.17236760960399167,0.020653583674584475,-0.5429884977762096,0.5512625250501002,183.16666666666666,True,
MOM_qb0of3__None__None__v0,MOM_qb0,（空集合）,0.19300761625623375,0.19300761625623375,0.0,-0.5916546531644109,0.589268464037938,589.5512820512821,True,
MOM_qb0of3__NETDEBT_EBITDA_qb2of3__None__v0,MOM_qb0,NETDEBT_EBITDA_qb2,0.192416600150483,0.19300761625623375,-0.0005910161057507413,-0.6690188200543767,0.585589631720775,183.90064102564102,True,
P_IC_qb1of3__CROIC_qb0of3__None__v0,P_IC_qb1,CROIC_qb0,0.19102014040965876,0.17236760960399167,0.01865253080566709,-0.519100678022716,0.553722902921772,192.57051282051282,True,
