strategy_uid,market,F1_factor,CAGR,max_drawdown,calmar,selects_tsmc
TW::P_IC_qb1of3__ROIC_qb2of3__C1_ROE_DYN_riseq1__v0,TW,P_IC,0.1663012450092673,-0.5319030790717183,0.31265328506745554,False
TW::P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v0,TW,P_IC,0.1662916639276073,-0.5989684472498952,0.2776300900174611,False
TW::EV_S_qb1of3__EV_EBITDA_qb1of3__C11_EPS_DYN_qmax8__v0,TW,EV_S,0.1662566541189643,-0.7576093195133118,0.21944906145791285,False
TW::EV_S_qb0of3__VOL_qb2of3__C16_FCF_P_DYN_riseq2__v0,TW,EV_S,0.1662533162023591,-0.6744939028655021,0.24648601788104074,False
TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,P_IC,0.1662267015465177,-0.5491686841963972,0.3026878741087696,False
TW::PB_qb1of3__None__C3_ROE_DYN_qmax4__v0,TW,PB,0.1662010426462956,-0.5661142323907187,0.29358216617240523,False
TW::P_IC_qb1of3__OCF_E_qb1of3__C9_EPS_DYN_riseq2__v1,TW,P_IC,0.166159497427524,-0.5721850598823581,0.29039468010871616,False
TW::PB_qb1of3__OCF_E_qb2of3__C8_EPS_DYN_riseq1__v0,TW,PB,0.1661594259253842,-0.5466258851050929,0.30397284587691786,False
TW::P_IC_qb0of3__FCF_OI_qb1of3__C5_ROE_DYN_yoy__v1,TW,P_IC,0.1661457653986808,-0.6043068674654519,0.2749360868518995,False
TW::OCF_E_qb2of3__ROIC_qb2of3__C3_ROE_DYN_qmax4__v0,TW,OCF_E,0.1661408989749893,-0.3738720048437274,0.4443790838108715,True
TW::PS_qb0of3__None__C8_EPS_DYN_riseq1__v0,TW,PS,0.1660962775568715,-0.5538640643128532,0.29988635887207715,False
TW::MOM_qb2of3__FCF_P_qb0of3__C5_ROE_DYN_yoy__v0,TW,MOM,0.1660922852261763,-0.6621845422052666,0.25082476959223604,False
TW::MOM_qb2of3__FCF_P_qb2of3__C19_FCF_P_DYN_yoy__v1,TW,MOM,0.1660797959533519,-0.6003611843749616,0.27663313397960304,False
TW::PS_qb1of3__OCF_E_qb2of3__C3_ROE_DYN_qmax4__v0,TW,PS,0.1660266073451544,-0.4880165905541119,0.34020689164817475,False
TW::P_IC_qb0of3__ROIC_qb1of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,P_IC,0.1660259386480982,-0.5442247511995691,0.3050687023736925,False
TW::OCF_E_qb2of3__VOL_qb0of3__C10_EPS_DYN_qmax4__v0,TW,OCF_E,0.1660184545599083,-0.6182386744142113,0.26853456671440495,True
TW::OCF_E_qb2of3__CROIC_qb1of3__C9_EPS_DYN_riseq2__v0,TW,OCF_E,0.1660140428913243,-0.5284600196204938,0.3141468355743259,True
TW::PS_qb1of3__NETDEBT_EBITDA_qb0of3__C9_EPS_DYN_riseq2__v0,TW,PS,0.1660103491754361,-0.6230659899587421,0.26644103810966946,False
TW::PS_qb1of3__REVENUE_qb0of3__C9_EPS_DYN_riseq2__v0,TW,PS,0.1660091861771397,-0.5962686565896432,0.2784134036604049,False
TW::P_IC_qb1of3__DEBTRATIO_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,TW,P_IC,0.166006036862137,-0.6106367575902376,0.27185726178235387,False
TW::PS_qb0of3__DEBTRATIO_qb0of3__C10_EPS_DYN_qmax4__v0,TW,PS,0.165979990984135,-0.5923026899120434,0.2802283255015825,False
TW::MOM_qb2of3__FCF_P_qb2of3__C1_ROE_DYN_riseq1__v0,TW,MOM,0.1659775740754461,-0.6472464963168287,0.25643641954022983,True
TW::MOM_qb2of3__DEBTRATIO_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,TW,MOM,0.1659689318132557,-0.6267282811193549,0.2648180029738412,True
TW::PS_qb0of3__EV_EBITDA_qb0of3__C8_EPS_DYN_riseq1__v1,TW,PS,0.1659257411681005,-0.6343833444741902,0.2615543781428063,False
TW::EV_S_qb0of3__NETDEBT_EBITDA_qb0of3__C18_FCF_P_DYN_qmax8__v0,TW,EV_S,0.165902359828495,-0.5770357058960812,0.2875079620434658,False
TW::PS_qb0of3__EV_S_qb0of3__C9_EPS_DYN_riseq2__v1,TW,PS,0.1658928807153992,-0.5873816724931407,0.28242774414677785,False
TW::MOM_qb2of3__ACCRUAL_qb1of3__C2_ROE_DYN_riseq2__v1,TW,MOM,0.1658698787924211,-0.6455738604993124,0.2569340069998044,False
TW::EV_S_qb0of3__NETDEBT_EBITDA_qb2of3__C1_ROE_DYN_riseq1__v0,TW,EV_S,0.1658309829867839,-0.5600664641548758,0.29609161340702317,False
TW::PS_qb0of3__FCF_OI_qb1of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,TW,PS,0.1658204149332098,-0.4641676220598391,0.3572425284584643,False
TW::MOM_qb2of3__EV_EBITDA_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,MOM,0.1658072033021862,-0.5663438404606647,0.2927677348222212,True
TW::P_IC_qb1of3__MOM_qb2of3__C1_ROE_DYN_riseq1__v0,TW,P_IC,0.1657775378898678,-0.6869211774526114,0.24133414914450543,False
TW::P_IC_qb1of3__EPS_qb2of3__C16_FCF_P_DYN_riseq2__v1,TW,P_IC,0.1657628998916556,-0.5355315504226339,0.3095296621848664,False
TW::P_IC_qb1of3__VOL_qb1of3__C5_ROE_DYN_yoy__v0,TW,P_IC,0.1656835279032074,-0.5791596146601301,0.2860757616886598,False
TW::PS_qb0of3__EPS_qb1of3__C8_EPS_DYN_riseq1__v1,TW,PS,0.1656702933813765,-0.5669681484342617,0.2922038810097028,False
TW::PB_qb0of3__ROIC_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,TW,PB,0.1656609255026579,-0.4781124308750938,0.3464894757064716,False
TW::MOM_qb2of3__EV_EBITDA_qb1of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,TW,MOM,0.16564833916681,-0.6370271965645642,0.26003338642390467,True
TW::MOM_qb2of3__NETDEBT_EBITDA_qb0of3__C1_ROE_DYN_riseq1__v1,TW,MOM,0.1656432525007904,-0.6557850679818565,0.25258771598833235,False
TW::EV_S_qb0of3__ROE_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,EV_S,0.1655778049988214,-0.557053386661835,0.29723866502464535,False
TW::P_IC_qb0of3__PS_qb0of3__C16_FCF_P_DYN_riseq2__v0,TW,P_IC,0.1655721314694562,-0.569344505646991,0.2908118543820908,False
TW::PS_qb0of3__MOM_qb2of3__C19_FCF_P_DYN_yoy__v1,TW,PS,0.165571367809014,-0.5933683221784778,0.2790364123267305,False
TW::PB_qb1of3__FCF_OI_qb1of3__C11_EPS_DYN_qmax8__v0,TW,PB,0.1655641597763322,-0.6992865732963811,0.2367615311071625,False
TW::P_IC_qb1of3__DEBTRATIO_qb0of3__C16_FCF_P_DYN_riseq2__v1,TW,P_IC,0.1655172423291138,-0.5667016063019095,0.2920712425878227,False
TW::PS_qb0of3__FCF_OI_qb1of3__C1_ROE_DYN_riseq1__v0,TW,PS,0.1654945696095726,-0.5861513341063589,0.2823410269327189,False
TW::PB_qb0of3__EPS_qb1of3__C16_FCF_P_DYN_riseq2__v0,TW,PB,0.1654927955485818,-0.5377472378599107,0.30775201413808945,False
TW::MOM_qb2of3__ACCRUAL_qb1of3__C2_ROE_DYN_riseq2__v0,TW,MOM,0.1654665355463291,-0.6486729437868384,0.2550846881023966,True
TW::P_IC_qb0of3__MOM_qb2of3__C15_FCF_P_DYN_riseq1__v0,TW,P_IC,0.1654438247134233,-0.6534317361684949,0.2531922090033927,False
TW::P_IC_qb0of3__ROE_qb2of3__None__v1,TW,P_IC,0.1654061898260572,-0.5624486014417625,0.2940823204148083,False
TW::PB_qb1of3__ROIC_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,TW,PB,0.1653987149192317,-0.4694231385039863,0.3523446148103054,False
TW::OCF_E_qb2of3__EV_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,TW,OCF_E,0.1653945735738335,-0.557751944716546,0.29653786981933045,False
TW::EV_S_qb0of3__None__C8_EPS_DYN_riseq1__v0,TW,EV_S,0.1653933093202793,-0.5572458440287855,0.2968049220870198,False
TW::PS_qb1of3__NETDEBT_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v0,TW,PS,0.1653758869383061,-0.6382806951746518,0.2590958620377114,False
TW::PB_qb0of3__REVENUE_qb1of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,PB,0.1653359829652283,-0.6034279729595476,0.27399456169446096,False
TW::PS_qb1of3__MOM_qb2of3__C2_ROE_DYN_riseq2__v0,TW,PS,0.1652876867040753,-0.6661411816462796,0.24812711067583107,False
TW::MOM_qb2of3__CROIC_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,TW,MOM,0.1652635249904055,-0.6087843560605193,0.2714648025120682,True
TW::OCF_E_qb2of3__FCF_OI_qb1of3__C12_EPS_DYN_yoy__v0,TW,OCF_E,0.165253815566265,-0.513596068655805,0.32175833432442535,True
TW::MOM_qb2of3__ROIC_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,TW,MOM,0.1652477958334868,-0.5953421636499678,0.277567768458349,False
TW::P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C1_ROE_DYN_riseq1__v1,TW,P_IC,0.1651560796101163,-0.6312790720636783,0.26162134453501523,False
TW::MOM_qb2of3__CROIC_qb0of3__C11_EPS_DYN_qmax8__v0,TW,MOM,0.1651539410603029,-0.6201426165817483,0.26631606447342426,False
TW::MOM_qb2of3__ACCRUAL_qb2of3__C4_ROE_DYN_qmax8__v0,TW,MOM,0.1651523523071292,-0.6569437177059572,0.2513949792896111,False
TW::PB_qb1of3__NETDEBT_EBITDA_qb1of3__C4_ROE_DYN_qmax8__v0,TW,PB,0.1651293548839256,-0.5319088222322772,0.31044673068388384,False
TW::MOM_qb2of3__REV_G_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,TW,MOM,0.1651269283554945,-0.6072108887650391,0.271943292537678,True
TW::OCF_E_qb2of3__NETDEBT_EBITDA_qb2of3__C5_ROE_DYN_yoy__v0,TW,OCF_E,0.1651267377981331,-0.5489517796783339,0.30080372067450345,False
TW::MOM_qb2of3__EPS_qb2of3__C16_FCF_P_DYN_riseq2__v0,TW,MOM,0.1651014894596727,-0.6523839046082317,0.2530741305747252,True
TW::P_IC_qb0of3__PB_qb0of3__C1_ROE_DYN_riseq1__v1,TW,P_IC,0.1650823752011201,-0.6130550825615455,0.26927820989812484,False
TW::MOM_qb2of3__REV_G_qb2of3__C1_ROE_DYN_riseq1__v1,TW,MOM,0.1650240276667849,-0.6929518965108541,0.23814644060823353,True
TW::PS_qb0of3__MOM_qb2of3__C18_FCF_P_DYN_qmax8__v0,TW,PS,0.1650069592186365,-0.7039045479193329,0.23441666871791006,False
TW::PS_qb1of3__DEBTRATIO_qb0of3__C12_EPS_DYN_yoy__v0,TW,PS,0.1650005103398566,-0.6046819640942165,0.2728715591625412,False
TW::EV_S_qb0of3__ROIC_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,TW,EV_S,0.1649966493159111,-0.6859509756461349,0.24053708672181956,False
TW::EV_S_qb0of3__EPS_qb1of3__C8_EPS_DYN_riseq1__v0,TW,EV_S,0.1649775817796896,-0.5337543501591197,0.30908896898078203,False
TW::PS_qb1of3__MOM_qb2of3__C9_EPS_DYN_riseq2__v0,TW,PS,0.1649622315500165,-0.6746829126547942,0.244503348841177,False
TW::MOM_qb2of3__CROIC_qb1of3__C10_EPS_DYN_qmax4__v0,TW,MOM,0.1649560302290764,-0.6203704808895215,0.26589922523804377,False
TW::PS_qb1of3__NETDEBT_EBITDA_qb0of3__C1_ROE_DYN_riseq1__v0,TW,PS,0.1649554712745573,-0.5776939291069745,0.28554129265224054,False
TW::PS_qb0of3__CROIC_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,PS,0.1649482545586,-0.5083264925144548,0.32449273643535215,False
TW::PB_qb0of3__NETDEBT_EBITDA_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,TW,PB,0.1649246630898666,-0.5758789916720279,0.2863877055334461,False
TW::PS_qb0of3__FCF_OI_qb1of3__C9_EPS_DYN_riseq2__v1,TW,PS,0.164922331619908,-0.6534879023892037,0.25237243262949294,False
TW::MOM_qb2of3__FCF_OI_qb1of3__C8_EPS_DYN_riseq1__v1,TW,MOM,0.1649200395071006,-0.6799040049514823,0.24256371238594077,False
TW::MOM_qb2of3__ROE_qb2of3__None__v0,TW,MOM,0.1649096027006769,-0.6448056711474527,0.25575085654444524,True
TW::EV_S_qb1of3__ROIC_qb2of3__C11_EPS_DYN_qmax8__v0,TW,EV_S,0.1648924244810863,-0.6377810521863674,0.25854080160553705,False
TW::EV_S_qb0of3__EV_EBITDA_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,EV_S,0.1648832540195843,-0.5308333837600352,0.31061206597759927,False
TW::MOM_qb2of3__ROIC_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,MOM,0.1648812137354669,-0.6553533203491868,0.25159133037979353,True
TW::MOM_qb2of3__NETDEBT_EBITDA_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,TW,MOM,0.1648806696683982,-0.6709112775069704,0.24575629475342242,False
TW::P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C9_EPS_DYN_riseq2__v0,TW,P_IC,0.1648795436732661,-0.6092391903599987,0.2706318737897327,False
TW::MOM_qb2of3__ROIC_qb2of3__C19_FCF_P_DYN_yoy__v0,TW,MOM,0.1648747893866287,-0.661413149628862,0.24927655199952511,True
TW::MOM_qb2of3__ROE_qb2of3__None__v1,TW,MOM,0.1648740245676652,-0.650142794202642,0.25359663452068637,True
TW::MOM_qb2of3__EPS_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,TW,MOM,0.1648622539993616,-0.4442227212142134,0.37112521743312993,True
TW::PB_qb0of3__DEBTRATIO_qb2of3__C19_FCF_P_DYN_yoy__v0,TW,PB,0.1648319460065634,-0.6305109942427043,0.26142596641719174,False
TW::P_IC_qb1of3__DEBTRATIO_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,P_IC,0.1648219108309303,-0.6213616223475508,0.265259238586736,False
TW::PB_qb0of3__MOM_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,TW,PB,0.1648200065858303,-0.5168541589943956,0.3188907426158827,False
TW::PS_qb0of3__ACCRUAL_qb0of3__None__v0,TW,PS,0.1648074184621935,-0.5363572558196155,0.30727172360211447,False
TW::MOM_qb2of3__OCF_E_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,TW,MOM,0.1648010808432227,-0.6213272988324958,0.2652403671187343,False
TW::OCF_E_qb2of3__NETDEBT_EBITDA_qb2of3__C2_ROE_DYN_riseq2__v0,TW,OCF_E,0.1647974302572197,-0.4992449899952204,0.330093308014563,False
TW::PS_qb0of3__ROIC_qb1of3__C1_ROE_DYN_riseq1__v0,TW,PS,0.1647958424804294,-0.5544653923879771,0.29721574104144716,False
TW::MOM_qb2of3__NETDEBT_EBITDA_qb2of3__C11_EPS_DYN_qmax8__v0,TW,MOM,0.1647955554116302,-0.630647719209789,0.26131158552055256,False
TW::P_IC_qb0of3__REVENUE_qb1of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,P_IC,0.1647910234186,-0.5981841442659388,0.2754854420637029,False
TW::MOM_qb2of3__NETDEBT_EBITDA_qb1of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,TW,MOM,0.1647844890762364,-0.5657056862282502,0.2912901409475127,True
TW::P_IC_qb0of3__DEBTRATIO_qb0of3__C19_FCF_P_DYN_yoy__v0,TW,P_IC,0.1647737791218122,-0.6241108907675124,0.26401362571830544,False
TW::MOM_qb2of3__FCF_OI_qb1of3__C18_FCF_P_DYN_qmax8__v0,TW,MOM,0.1647584547620773,-0.8411575858581752,0.19587109185252793,False
TW::P_IC_qb1of3__DEBTRATIO_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,P_IC,0.164746103862337,-0.6163649827745824,0.26728660528495357,False
TW::MOM_qb2of3__ACCRUAL_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,TW,MOM,0.1647441315869664,-0.6447653633286925,0.2555102072115839,True
TW::EV_S_qb0of3__DEBTRATIO_qb0of3__C19_FCF_P_DYN_yoy__v0,TW,EV_S,0.1647235987147199,-0.5781658819256257,0.28490715876574274,False
TW::PS_qb0of3__ACCRUAL_qb0of3__C9_EPS_DYN_riseq2__v1,TW,PS,0.164712858586427,-0.5143610426792731,0.3202280983965047,False
TW::MOM_qb2of3__EPS_qb2of3__C1_ROE_DYN_riseq1__v0,TW,MOM,0.1647109992393596,-0.6630940418003892,0.2483976462707268,True
TW::EV_S_qb0of3__None__C1_ROE_DYN_riseq1__v0,TW,EV_S,0.1647069705256918,-0.5500853157256838,0.2994207731366307,False
TW::MOM_qb2of3__ROE_qb2of3__C1_ROE_DYN_riseq1__v1,TW,MOM,0.1646974883442871,-0.7156970096876334,0.230121805896841,True
TW::PB_qb0of3__None__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,PB,0.1646900689021886,-0.6067877552200316,0.27141297345802434,False
TW::P_IC_qb1of3__NETDEBT_EBITDA_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,P_IC,0.1646096467231435,-0.6619382667724832,0.24867824536834332,False
TW::MOM_qb2of3__ROE_qb1of3__C8_EPS_DYN_riseq1__v0,TW,MOM,0.1646074850578462,-0.6466495006749197,0.25455441454148253,False
TW::MOM_qb2of3__EV_EBITDA_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,MOM,0.164593934481438,-0.569458200524397,0.28903602464565153,True
TW::EV_S_qb0of3__OCF_E_qb1of3__C1_ROE_DYN_riseq1__v0,TW,EV_S,0.1645827379982112,-0.547134150713297,0.3008087464173918,False
TW::MOM_qb2of3__NETDEBT_EBITDA_qb0of3__C15_FCF_P_DYN_riseq1__v0,TW,MOM,0.1645788517751851,-0.7109044063759702,0.2315063042219289,False
TW::OCF_E_qb2of3__FCF_P_qb2of3__C11_EPS_DYN_qmax8__v0,TW,OCF_E,0.164571008842751,-0.5914118081433499,0.27826804703037195,False
TW::PS_qb0of3__DEBTRATIO_qb0of3__None__v0,TW,PS,0.164545663858264,-0.5136596971309048,0.3203398374008113,False
TW::PB_qb0of3__FCF_P_qb1of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,PB,0.1645396333288811,-0.592819268198576,0.27755446247365473,False
TW::MOM_qb2of3__NETDEBT_EBITDA_qb2of3__C8_EPS_DYN_riseq1__v0,TW,MOM,0.164495407712885,-0.6582780265780335,0.24988743520422738,False
TW::PB_qb0of3__ROE_qb2of3__C16_FCF_P_DYN_riseq2__v0,TW,PB,0.1644287480594455,-0.6577079162438375,0.25000268964146916,False
TW::PS_qb0of3__DEBTRATIO_qb1of3__C3_ROE_DYN_qmax4__v0,TW,PS,0.1643696583657976,-0.5535465612287125,0.2969391734652722,False
TW::P_IC_qb0of3__NETDEBT_EBITDA_qb1of3__C15_FCF_P_DYN_riseq1__v0,TW,P_IC,0.1643581324277909,-0.576684910497002,0.2850050858555373,False
TW::P_IC_qb1of3__REVENUE_qb0of3__C9_EPS_DYN_riseq2__v0,TW,P_IC,0.164348956163421,-0.5851680101958754,0.2808577251316385,False
TW::PS_qb0of3__None__None__v0,TW,PS,0.1643451104188935,-0.5642914796284875,0.29124152384348134,False
TW::PS_qb0of3__CROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,PS,0.1643128936965592,-0.5548892047819732,0.29611838233746307,False
TW::PS_qb1of3__MOM_qb2of3__C5_ROE_DYN_yoy__v0,TW,PS,0.1643016096941212,-0.6874835521669884,0.2389898771777636,False
TW::OCF_E_qb2of3__VOL_qb2of3__C2_ROE_DYN_riseq2__v0,TW,OCF_E,0.1642391050080853,-0.6901962242000375,0.23796001665822558,False
TW::MOM_qb2of3__CROIC_qb1of3__C8_EPS_DYN_riseq1__v0,TW,MOM,0.1642365778989711,-0.6434052957645133,0.2552614642436542,False
TW::MOM_qb2of3__REV_G_qb1of3__C1_ROE_DYN_riseq1__v0,TW,MOM,0.1642094125636786,-0.6512651282960318,0.2521391142088563,True
TW::PB_qb1of3__FCF_OI_qb1of3__C5_ROE_DYN_yoy__v0,TW,PB,0.1641469012377978,-0.5826768356768725,0.2817117331378291,False
TW::MOM_qb2of3__ROIC_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,TW,MOM,0.1641310694238051,-0.5874495469132761,0.2793960269204794,False
TW::P_IC_qb1of3__FCF_P_qb1of3__C9_EPS_DYN_riseq2__v1,TW,P_IC,0.1641165040353869,-0.6370491216127963,0.2576198576648196,False
TW::OCF_E_qb2of3__None__C10_EPS_DYN_qmax4__v1,TW,OCF_E,0.1640753632162026,-0.4736123048261474,0.3464339113326691,True
TW::PB_qb1of3__FCF_OI_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,PB,0.1640744529106368,-0.7026036785380765,0.23352347549906124,False
TW::P_IC_qb0of3__NETDEBT_EBITDA_qb1of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,P_IC,0.1640715891757522,-0.5737552996184547,0.2859609127529789,False
TW::MOM_qb2of3__VOL_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,MOM,0.1640674807970217,-0.515295691378505,0.3183948236751463,False
TW::MOM_qb2of3__REV_G_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,MOM,0.1640669147188334,-0.5199072900705618,0.3155695599047404,False
TW::MOM_qb2of3__ROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,TW,MOM,0.1640665919875057,-0.6058649013786632,0.27079732068018364,False
TW::P_IC_qb0of3__ROE_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,P_IC,0.1640570815569646,-0.5204958174731766,0.31519385180346654,False
TW::EV_S_qb0of3__OCF_E_qb2of3__C2_ROE_DYN_riseq2__v1,TW,EV_S,0.1640561244914311,-0.5240119164278983,0.31307708727269845,False
TW::P_IC_qb1of3__FCF_OI_qb1of3__C8_EPS_DYN_riseq1__v1,TW,P_IC,0.1640383312812916,-0.6497060239393734,0.25248085324294095,False
TW::PB_qb0of3__MOM_qb2of3__C15_FCF_P_DYN_riseq1__v0,TW,PB,0.164006364615993,-0.6586532748262828,0.24900257978562246,False
TW::MOM_qb2of3__ROIC_qb1of3__C2_ROE_DYN_riseq2__v0,TW,MOM,0.1640004086512583,-0.588644071665531,0.27860708456169375,False
TW::MOM_qb2of3__ACCRUAL_qb1of3__C9_EPS_DYN_riseq2__v0,TW,MOM,0.1639916992708336,-0.6363841577230127,0.25769293166818785,True
TW::P_IC_qb0of3__None__C16_FCF_P_DYN_riseq2__v0,TW,P_IC,0.1639801307246626,-0.5880972567302942,0.2788316538600436,False
TW::P_IC_qb1of3__MOM_qb2of3__C5_ROE_DYN_yoy__v1,TW,P_IC,0.1639736413890591,-0.6760865113633111,0.24253351994615371,False
TW::P_IC_qb0of3__ROIC_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,P_IC,0.1639685973926932,-0.6350458622019575,0.2581996154169852,False
TW::MOM_qb2of3__NETDEBT_EBITDA_qb1of3__C9_EPS_DYN_riseq2__v0,TW,MOM,0.1639584052385359,-0.5969118539745843,0.2746777504028543,True
TW::P_IC_qb1of3__EPS_qb2of3__C11_EPS_DYN_qmax8__v0,TW,P_IC,0.1639447156258655,-0.4982125408403994,0.32906581466078466,False
TW::MOM_qb2of3__EV_EBITDA_qb1of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,TW,MOM,0.1639228644722417,-0.5597387553043511,0.29285602063253713,True
TW::OCF_E_qb2of3__EV_EBITDA_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,OCF_E,0.1638997981192087,-0.57680184056626,0.28415269611189936,False
TW::PB_qb1of3__EPS_qb2of3__C10_EPS_DYN_qmax4__v1,TW,PB,0.1638954486583876,-0.6857209080526556,0.23901188768448967,False
TW::PB_qb1of3__REV_G_qb1of3__C2_ROE_DYN_riseq2__v1,TW,PB,0.1638766071525326,-0.4297125221585876,0.38136335038440683,False
TW::PS_qb0of3__ACCRUAL_qb0of3__C1_ROE_DYN_riseq1__v0,TW,PS,0.1638277209272378,-0.5238873193724217,0.3127155685376987,False
TW::EV_S_qb1of3__ACCRUAL_qb0of3__C12_EPS_DYN_yoy__v0,TW,EV_S,0.1638125225632238,-0.593123548496849,0.27618617230486514,False
TW::OCF_E_qb2of3__DEBTRATIO_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,OCF_E,0.1638104549413628,-0.5494732870733843,0.29812269093890503,False
TW::PB_qb0of3__FCF_OI_qb1of3__C17_FCF_P_DYN_qmax4__v0,TW,PB,0.1637931394704044,-0.6424343312703416,0.25495701505634344,False
TW::PS_qb0of3__DEBTRATIO_qb1of3__C9_EPS_DYN_riseq2__v0,TW,PS,0.1637859402124657,-0.5093386409500795,0.32156590339769336,False
TW::PB_qb0of3__EV_EBITDA_qb0of3__C15_FCF_P_DYN_riseq1__v1,TW,PB,0.16378118678732,-0.6477781990092847,0.25283528688956775,False
TW::P_IC_qb1of3__ROE_qb2of3__C8_EPS_DYN_riseq1__v0,TW,P_IC,0.1637744103585836,-0.5405180217343244,0.3029952818836484,False
TW::P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C1_ROE_DYN_riseq1__v0,TW,P_IC,0.1637644670536364,-0.585948956840965,0.2794858923148223,False
TW::EV_S_qb1of3__OCF_E_qb2of3__C10_EPS_DYN_qmax4__v0,TW,EV_S,0.1637559083747752,-0.5860131910148467,0.2794406523361458,False
TW::MOM_qb2of3__FCF_OI_qb0of3__C10_EPS_DYN_qmax4__v0,TW,MOM,0.1637150858561398,-0.6586237113301827,0.24857150302939185,False
TW::EV_S_qb1of3__EPS_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,EV_S,0.1637067909569212,-0.6021670131723624,0.27186276792957154,False
TW::OCF_E_qb2of3__VOL_qb1of3__C3_ROE_DYN_qmax4__v0,TW,OCF_E,0.1637048496817117,-0.5806876942157078,0.28191547937452993,True
TW::OCF_E_qb2of3__CROIC_qb1of3__C2_ROE_DYN_riseq2__v1,TW,OCF_E,0.1636757466606291,-0.5325917259149475,0.3073193568290007,False
TW::P_IC_qb1of3__NETDEBT_EBITDA_qb1of3__C11_EPS_DYN_qmax8__v0,TW,P_IC,0.1636736508644272,-0.4215302365931882,0.38828448508756896,False
TW::OCF_E_qb2of3__EV_EBITDA_qb1of3__C9_EPS_DYN_riseq2__v1,TW,OCF_E,0.163667577600844,-0.3977253684621384,0.41150902250386473,True
TW::P_IC_qb0of3__EPS_qb1of3__C19_FCF_P_DYN_yoy__v0,TW,P_IC,0.1636602659013233,-0.5460931040164241,0.2996929730436609,False
TW::PS_qb0of3__None__C1_ROE_DYN_riseq1__v0,TW,PS,0.1636588507815968,-0.5588957596164188,0.2928253577982397,False
