strategy,F組合,C,CAGR,max_drawdown,win_ratio,持股數,V
REVENUE_qb0of3__EV_S_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,REVENUE_qb0of3__EV_S_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.4003972540446761,-0.48999235185165113,0.5783475783475783,54.04666666666667,v0
PS_qb0of3__EPS_qb0of3__C8_EPS_DYN_riseq1__v0,PS_qb0of3__EPS_qb0of3,C8_EPS_DYN_riseq1,0.39955095266721563,-0.7316932236081679,0.5632780082987552,64.57096774193549,v0
PB_qb0of3__ACCRUAL_qb0of3__C11_EPS_DYN_qmax8__v0,PB_qb0of3__ACCRUAL_qb0of3,C11_EPS_DYN_qmax8,0.3984226492922718,-0.5997641348894927,0.5719887955182072,19.924398625429554,v0
PB_qb0of3__ROIC_qb0of3__C10_EPS_DYN_qmax4__v0,PB_qb0of3__ROIC_qb0of3,C10_EPS_DYN_qmax4,0.39726551059789617,-0.5337367837018117,0.5735517136791022,48.00990099009901,v0
PB_qb0of3__EPS_qb0of3__C1_ROE_DYN_riseq1__v0,PB_qb0of3__EPS_qb0of3,C1_ROE_DYN_riseq1,0.3968332061495592,-0.6145443172307627,0.5456692913385827,81.90996784565917,v0
EPS_qb0of3__OCF_E_qb2of3__C12_EPS_DYN_yoy__v0,EPS_qb0of3__OCF_E_qb2of3,C12_EPS_DYN_yoy,0.39677134511729917,-0.48225301786793306,0.5296452493177871,51.38333333333333,v0
EPS_qb0of3__ROE_qb2of3__C5_ROE_DYN_yoy__v0,EPS_qb0of3__ROE_qb2of3,C5_ROE_DYN_yoy,0.3964515116665106,-0.5329847377195651,0.5121076233183857,38.85,v0
EV_S_qb0of3__EPS_qb0of3__C3_ROE_DYN_qmax4__v0,EV_S_qb0of3__EPS_qb0of3,C3_ROE_DYN_qmax4,0.3956023283173351,-0.6673001001112429,0.5448884276076803,23.263157894736842,v0
REVENUE_qb0of3__EV_S_qb0of3__C1_ROE_DYN_riseq1__v0,REVENUE_qb0of3__EV_S_qb0of3,C1_ROE_DYN_riseq1,0.3954531919384585,-0.5369462939330486,0.5666498993963782,57.80967741935484,v0
REVENUE_qb0of3__EV_S_qb0of3__C5_ROE_DYN_yoy__v1,REVENUE_qb0of3__EV_S_qb0of3,C5_ROE_DYN_yoy,0.3951547283957815,-0.5104638344951036,0.5571049136786188,13.13,v1
REVENUE_qb0of3__EV_S_qb0of3__C15_FCF_P_DYN_riseq1__v0,REVENUE_qb0of3__EV_S_qb0of3,C15_FCF_P_DYN_riseq1,0.3948863891481975,-0.6214994832295517,0.5533364661654135,57.193548387096776,v0
P_IC_qb0of3__EPS_qb0of3__C8_EPS_DYN_riseq1__v0,P_IC_qb0of3__EPS_qb0of3,C8_EPS_DYN_riseq1,0.3946773757940436,-0.7820766963738922,0.5688031242821043,58.13961038961039,v0
REVENUE_qb0of3__PS_qb0of3__C12_EPS_DYN_yoy__v1,REVENUE_qb0of3__PS_qb0of3,C12_EPS_DYN_yoy,0.39459351846291546,-0.554659412704879,0.5614722004698512,11.163333333333334,v1
REVENUE_qb0of3__PB_qb0of3__C11_EPS_DYN_qmax8__v0,REVENUE_qb0of3__PB_qb0of3,C11_EPS_DYN_qmax8,0.3940403929827725,-0.4319514600402128,0.589857045609258,44.63573883161512,v0
P_IC_qb0of3__EPS_qb0of3__C3_ROE_DYN_qmax4__v0,P_IC_qb0of3__EPS_qb0of3,C3_ROE_DYN_qmax4,0.393718546343105,-0.7428432340280953,0.5577264653641207,20.271523178807946,v0
EV_S_qb0of3__EPS_qb0of3__C2_ROE_DYN_riseq2__v0,EV_S_qb0of3__EPS_qb0of3,C2_ROE_DYN_riseq2,0.39345803455056405,-0.6561591362102627,0.5645002461841457,59.55555555555556,v0
REVENUE_qb0of3__EV_S_qb0of3__C2_ROE_DYN_riseq2__v1,REVENUE_qb0of3__EV_S_qb0of3,C2_ROE_DYN_riseq2,0.392814308332063,-0.5622865163816877,0.5666860803727432,14.087662337662337,v1
PB_qb0of3__EPS_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,PB_qb0of3__EPS_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.39247010082348743,-0.5941410462659822,0.5604395604395604,83.89333333333333,v0
PS_qb0of3__EPS_qb0of3__C2_ROE_DYN_riseq2__v0,PS_qb0of3__EPS_qb0of3,C2_ROE_DYN_riseq2,0.3923688483865728,-0.6753268568799432,0.5694907187053784,60.82736156351792,v0
P_IC_qb0of3__EPS_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb0of3__EPS_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.3922132936144509,-0.6741096070341206,0.576900412492634,59.84,v0
PS_qb0of3__EPS_qb0of3__C2_ROE_DYN_riseq2__v1,PS_qb0of3__EPS_qb0of3,C2_ROE_DYN_riseq2,0.39220645651843444,-0.6164466116621297,0.5597978663672094,12.868852459016393,v1
