strategy_uid,CAGR_reported,CAGR_without_anomaly,CAGR_inflation_pp,n_anomaly_months,n_months,anomaly_stocks
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v0,0.2836486550561612,0.28367223840178246,0.0,0,307,ASYS｜BKKT｜CPRX｜CRNC｜DCTH｜ELMD｜GME｜GORO｜LEU｜REI｜RZLT｜SPRB｜STXS｜SVRA｜TRON
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,0.2347409364317356,0.2347176923927914,0.0,0,299,BKKT｜CRNC｜HIG｜REI
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,0.2726639362506027,0.2726365412309659,0.0,0,299,BKKT｜CPRX｜CRNC｜DCTH｜ELMD｜ESOA｜GME｜GRBK｜HIG｜IVVD｜LAD｜LEU｜LPTH｜MVST｜OMER｜REI｜RZLT｜SLS｜SNEX｜WLDN
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C1_ROE_DYN_riseq1__v1,0.2403839427967491,0.24040702642391576,0.0,0,309,CRNC｜MITK｜STXS
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C1_ROE_DYN_riseq1__v0,0.2839168434579997,0.28394456328933115,0.0,0,309,AREC｜ASST｜CPRX｜CRNC｜DCTH｜ELMD｜ESOA｜GME｜MITK｜REPX｜RZLT｜SBET｜SLS｜SNEX｜SPRB｜STXS｜SVRA｜TRON｜WLDN
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C19_FCF_P_DYN_yoy__v1,0.2356533599785626,0.23563001727554655,0.0,0,299,CRNC｜HIG｜MITK｜REI
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C19_FCF_P_DYN_yoy__v0,0.2913354472378204,0.291398724698545,0.0,0,300,CPRX｜CRNC｜DCTH｜ELMD｜ESOA｜GORO｜GRBK｜HIG｜LAD｜MITK｜MVST｜OMER｜REI｜SLS｜SNEX｜TRON｜UVE｜WLDN
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C18_FCF_P_DYN_qmax8__v1,0.2404166268135441,0.24049771719825275,0.0,0,291,REI
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C18_FCF_P_DYN_qmax8__v0,0.2913085999218225,0.29140877267067866,0.0,0,291,DCTH｜ESOA｜GRBK｜MVST｜REI｜SLS｜WLDN
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C17_FCF_P_DYN_qmax4__v1,0.2229871440870316,0.22298379635045018,0.0,0,302,REI
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C16_FCF_P_DYN_riseq2__v1,0.261179459101714,0.26120099101289296,0.0,0,307,ASYS｜CRNC｜HIG｜REI｜RILY
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C10_EPS_DYN_qmax4__v0,0.2744154297937524,0.27441542979375244,0.0,0,304,AMPY｜ASST｜AVTX｜CPRX｜CRNC｜CTMX｜ELMD｜ESOA｜OMER｜SLS｜SPRB
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C16_FCF_P_DYN_riseq2__v0,0.3079876322905863,0.308013470419632,0.0,0,307,AMPY｜AREC｜ASYS｜COGT｜CPRX｜CRNC｜DCTH｜ELMD｜ESOA｜GORO｜GRBK｜HIG｜LAD｜MVST｜REI｜RILY｜SBET｜SLS｜TRON｜UVE｜WLDN
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C15_FCF_P_DYN_riseq1__v1,0.2224498043397578,0.22247101613522702,0.0,0,309,ASYS｜LINC｜MITK｜REI｜RILY
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C15_FCF_P_DYN_riseq1__v0,0.2794266325330745,0.2794538681887433,0.0,0,309,AMPY｜ASST｜ASYS｜AVTX｜AXGN｜COGT｜CPRX｜DCTH｜DDD｜ELMD｜ESOA｜GORO｜GRBK｜LAD｜LINC｜MITK｜MVST｜REI｜REPX｜RILY｜SLS｜SVRA｜TRON｜UVE｜WLDN
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,0.2462712936754436,0.24624679840122843,0.0,0,299,AGL｜BKKT｜CRNC｜CTMX｜LINC｜REI｜RILY｜STXS
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,0.2982791458896205,0.29824888980627806,0.0,0,299,AGL｜AMPY｜ASST｜AVTX｜BKKT｜COGT｜CPRX｜CRNC｜CTMX｜ESOA｜GEVO｜GME｜GRBK｜LEU｜LINC｜LPTH｜OMER｜REI｜RILY｜RZLT｜SBET｜SLS｜SNEX｜STXS｜SVRA｜TRON｜UVE
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,0.2403808918961354,0.24035703702372246,0.0,0,299,AGL｜BKKT｜CRNC｜CTMX｜LINC｜MITK｜REI｜STXS
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,0.2997632142564139,0.29973279102033823,0.0,0,299,AGL｜AMPY｜ASST｜AVTX｜BKKT｜COGT｜CPRX｜CRNC｜CTMX｜GEVO｜GME｜GRBK｜LEU｜LINC｜LPTH｜MITK｜OMER｜REI｜RZLT｜SBET｜SLS｜SNEX｜STXS｜SVRA｜TRON｜UVE
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C12_EPS_DYN_yoy__v1,0.2533221154817122,0.25329685037845917,0.0,0,299,AGL｜BKKT｜CRNC｜CTMX｜LINC｜REI｜STXS
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C12_EPS_DYN_yoy__v0,0.2960656166779247,0.29613003416235273,0.0,0,300,AGL｜AMPY｜AREC｜ASST｜BKKT｜CPRX｜CRNC｜CTMX｜GME｜GRBK｜LINC｜LPTH｜OMER｜REI｜SBET｜SLS｜SNEX｜SPRB｜STXS｜SVRA｜TRON
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v1,0.2410982918449917,0.24110208811425293,0.0,0,290,CRNC｜CTMX
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,0.2721210842390626,0.2721254201707328,0.0,0,290,ASST｜CPRX｜CRNC｜CTMX｜SLS｜SPRB
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C10_EPS_DYN_qmax4__v1,0.2141483967141233,0.21414839671412333,0.0,0,304,CRNC｜CTMX
US::EV_S_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v1,0.3920760586736189,0.39203494746292833,0.0,0,299,AGL｜BKKT｜BNED｜LINC｜REI｜STXS｜TSSI
US::EV_S_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,0.429648881138406,0.4296032611365923,0.0,0,299,AGL｜AREC｜ASST｜BKKT｜BNED｜CPRX｜ELA｜GME｜GRBK｜HDSN｜LINC｜LPTH｜OMER｜REI｜RXT｜SBET｜SLS｜SNEX｜SPRB｜STXS｜SVRA｜TRON｜TSSI
US::EV_S_qb0of3__EPS_qb0of3__C10_EPS_DYN_qmax4__v0,0.5049938598873871,0.5050897566218275,0.0,0,303,ASST｜AVTX｜CPRX｜DCH｜ELA｜ELMD｜ESOA｜OMER｜SLS｜SPRB
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,0.2354337031651887,0.23541038422005633,0.0,0,299,AVTX｜BKKT｜CPRX｜LPTH｜REI｜REPX｜SLS｜SNEX｜TRON｜UVE
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,0.2677217811958743,0.2676949329169589,0.0,0,299,AMPY｜BNED｜CRNC｜GME｜GRBK｜OMER｜RXT｜RZLT｜STXS
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C12_EPS_DYN_yoy__v1,0.2319587519362262,0.23193580837445404,0.0,0,299,BNED｜CRNC｜STXS
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C12_EPS_DYN_yoy__v0,0.2614575689363374,0.26143141118224955,0.0,0,299,AMPY｜AREC｜BNED｜CRNC｜ELA｜GME｜GRBK｜HDSN｜OMER｜RXT｜STXS
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C11_EPS_DYN_qmax8__v0,0.2411542138335691,0.24115801106583246,0.0,0,290,CRNC｜ELA
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C10_EPS_DYN_qmax4__v1,0.2716995848587586,0.271695428340065,0.0,0,302,CRNC
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C10_EPS_DYN_qmax4__v0,0.270942114902386,0.2709896116696269,0.0,0,303,AMPY｜CRNC｜DCH｜ELA｜ESOA｜OMER
US::EV_S_qb0of3__DEBTRATIO_qb0of3__None__v1,0.2118610072129629,0.21185946969623615,0.0,0,311,AGL｜ASYS｜BKKT｜CTMX｜HIG｜MITK｜REI
US::EV_S_qb0of3__DEBTRATIO_qb0of3__None__v0,0.2420040504066154,0.24200227317161693,0.0,0,311,AGL｜ASST｜ASYS｜AVTX｜AXGN｜BKKT｜CPRX｜CTMX｜DDD｜ELMD｜GDC｜GORO｜HIG｜IVVD｜KODK｜LPTH｜MITK｜REI｜REPX｜SBET｜SLS｜SNEX｜SPRB｜TRON｜UNCY｜UVE｜WLDN
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C9_EPS_DYN_riseq2__v0,0.269494807775865,0.26951709547156666,0.0,0,307,ASST｜ASYS｜AVTX｜BKKT｜CPRX｜CTMX｜ELMD｜GORO｜REI｜SLS｜SPRB｜TRON
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C8_EPS_DYN_riseq1__v1,0.1727134670274626,0.1727296077077891,0.0,0,309,ASYS｜CTMX｜MITK
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C8_EPS_DYN_riseq1__v0,0.2509322963551503,0.25095649142540744,0.0,0,309,ASST｜ASYS｜AVTX｜CPRX｜CTMX｜ELMD｜MITK｜SBET｜SLS｜SNEX｜SPRB｜TRON｜WLDN
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,0.1886826569081419,0.1887194663565963,0.0,0,298,BKKT｜REI
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,0.1818563697600919,0.1818917483416982,0.0,0,298,BKKT｜REI
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,0.2857458034524838,0.28571695296020705,0.0,0,299,AMPY｜CRNC｜DCH｜ESOA｜GME｜GRBK｜HDSN｜OMER｜RILY｜RXT｜RZLT｜STXS
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,0.2353101067206486,0.2352868011420639,0.0,0,299,AVTX｜BKKT｜CPRX｜LPTH｜REI｜REPX｜SLS｜SNEX｜TRON｜UVE
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C5_ROE_DYN_yoy__v1,0.232065028258835,0.23204207322946724,0.0,0,299,REI
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C5_ROE_DYN_yoy__v0,0.2471422185481182,0.24719500708815745,0.0,0,300,AVTX｜CPRX｜LPTH｜REI｜SNEX｜SPRB｜TRON
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C4_ROE_DYN_qmax8__v0,0.2420534884260556,0.24213518283747293,0.0,0,291,TRON
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C3_ROE_DYN_qmax4__v0,0.2344476992803896,0.23444769928038967,0.0,0,304,CPRX｜ELMD｜TRON
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C2_ROE_DYN_riseq2__v0,0.2487462734759953,0.24876668286487358,0.0,0,307,ASYS｜BKKT｜CPRX｜ELMD｜GORO｜REI｜SPRB｜TRON
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,0.1960935744871961,0.19613194529918299,0.0,0,298,BKKT｜HIG｜REI
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,0.2088618826842552,0.2088414118188464,0.0,0,299,BKKT｜CPRX｜ELMD｜HIG｜IVVD｜LPTH｜REI｜SLS｜SNEX｜WLDN
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C1_ROE_DYN_riseq1__v1,0.1786945762551086,0.17871131727830858,0.0,0,309,MITK
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C1_ROE_DYN_riseq1__v0,0.2336486481080693,0.2336710261109154,0.0,0,309,ASST｜CPRX｜ELMD｜MITK｜REPX｜SBET｜SLS｜SNEX｜SPRB｜TRON｜WLDN
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C19_FCF_P_DYN_yoy__v1,0.2109119751266222,0.21089128636533094,0.0,0,299,HIG｜MITK｜REI
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C19_FCF_P_DYN_yoy__v0,0.2415862204252412,0.2416377113194903,0.0,0,300,CPRX｜ELMD｜GORO｜HIG｜MITK｜REI｜SLS｜SNEX｜TRON｜UVE｜WLDN
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,0.2172004196042787,0.21717906053956892,0.0,0,299,BNED｜CRNC｜STXS
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,0.246721186039015,0.24669664175039996,0.0,0,299,CRNC｜RILY｜STXS
US::EV_S_qb0of3__DEBTRATIO_qb2of3__None__v1,0.2372493160728104,0.23724757697464094,0.0,0,311,BNED｜BXC｜CRNC｜RILY｜STXS
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C3_ROE_DYN_qmax4__v0,0.2224441190352901,0.22244078016787405,0.0,0,302,ELA｜RZLT｜STXS
US::EV_S_qb0of3__DEBTRATIO_qb2of3__None__v0,0.2647450790822963,0.2647431177917372,0.0,0,311,AMPY｜AREC｜BNED｜BXC｜CRNC｜DAR｜DCH｜ELA｜ESOA｜GME｜GRBK｜HDSN｜LAD｜OMER｜RDNW｜RILY｜RXT｜RZLT｜STXS
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C9_EPS_DYN_riseq2__v1,0.1909526060935735,0.1909777450388912,0.0,0,306,BXC｜CRNC｜RILY
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C9_EPS_DYN_riseq2__v0,0.2654537477721257,0.2654897341186986,0.0,0,306,AMPY｜AREC｜BXC｜CRNC｜DCH｜ELA｜ESOA｜GME｜GRBK｜HDSN｜OMER｜RILY｜RXT
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C8_EPS_DYN_riseq1__v1,0.2369044474475869,0.23699561982481532,0.0,0,308,CRNC｜RILY
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C8_EPS_DYN_riseq1__v0,0.2573428578183854,0.2573677321055645,0.0,0,309,AMPY｜AREC｜CRNC｜DCH｜ESOA｜GME｜HDSN｜OMER｜RDNW｜RILY
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,0.2749551347986285,0.27492748572664016,0.0,0,299,BNED
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,0.2679648497781899,0.2679379746492434,0.0,0,299,BNED｜ESOA｜GME
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,0.2201528805833337,0.22019637676806592,0.0,0,298,BNED｜RILY
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,0.2480762284773405,0.24805153647344746,0.0,0,299,BNED｜DCH｜GME｜RILY
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C5_ROE_DYN_yoy__v1,0.2445888927216528,0.24463768154352472,0.0,0,298,BNED｜RILY
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C5_ROE_DYN_yoy__v0,0.2448680269558325,0.24484368447008653,0.0,0,299,BNED｜DCH｜ELA｜GME｜GRBK｜RILY｜RZLT
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C4_ROE_DYN_qmax8__v0,0.237305345415967,0.23730907645232668,0.0,0,290,RZLT
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C2_ROE_DYN_riseq2__v1,0.2049828010668217,0.20500994081829016,0.0,0,306,BNED｜BXC｜CRNC｜STXS
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C15_FCF_P_DYN_riseq1__v0,0.2403400813100475,0.2404326997208608,0.0,0,308,AMPY｜DAR｜ESOA｜GRBK｜LAD｜RILY｜RXT
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C2_ROE_DYN_riseq2__v0,0.2398266358796836,0.23985882949322046,0.0,0,306,BNED｜BXC｜CRNC｜ELA｜GME｜HDSN｜RZLT｜STXS
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,0.2436119521830497,0.2436605277465258,0.0,0,298,BXC｜CRNC
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,0.2396002537929309,0.23957648360400108,0.0,0,299,BXC｜CRNC｜ESOA｜GME｜GRBK｜LAD｜OMER｜RXT｜RZLT
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C1_ROE_DYN_riseq1__v1,0.2129384359214228,0.21301961375987766,0.0,0,308,CRNC｜STXS
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C1_ROE_DYN_riseq1__v0,0.2486774911820368,0.2487014480233687,0.0,0,309,AREC｜CRNC｜ELA｜ESOA｜GME｜HDSN｜RXT｜RZLT｜STXS
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C19_FCF_P_DYN_yoy__v1,0.2314116644164818,0.23145758837109764,0.0,0,298,BXC｜CRNC
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C19_FCF_P_DYN_yoy__v0,0.2362779130508085,0.23625450277764992,0.0,0,299,BXC｜CRNC｜ESOA｜GRBK｜LAD｜OMER｜RXT
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C18_FCF_P_DYN_qmax8__v0,0.2446075408109576,0.2446113975801658,0.0,0,290,ESOA｜GRBK｜RXT
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C17_FCF_P_DYN_qmax4__v0,0.2475237027106405,0.24756670783385282,0.0,0,303,ESOA｜GRBK｜RXT
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C16_FCF_P_DYN_riseq2__v1,0.2076669308426948,0.20769445562624544,0.0,0,306,BNED｜BXC｜CRNC｜RILY
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C16_FCF_P_DYN_riseq2__v0,0.2646116550763344,0.2646475157925545,0.0,0,306,AMPY｜AREC｜BNED｜BXC｜CRNC｜DAR｜ELA｜ESOA｜GRBK｜LAD｜RILY｜RXT
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C15_FCF_P_DYN_riseq1__v1,0.199390717518737,0.19946631801097592,0.0,0,308,RILY
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C3_ROE_DYN_qmax4__v1,0.2457430409636911,0.24573931862779075,0.0,0,302,STXS
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C4_ROE_DYN_qmax8__v0,0.2583154295147853,0.25831952394898394,0.0,0,290,RZLT｜TRON
US::EV_S_qb0of3__EV_EBITDA_qb0of3__C5_ROE_DYN_yoy__v0,0.283623921959258,0.28368534798307365,0.0,0,300,AVTX｜CPRX｜GME｜GRBK｜LPTH｜REI｜RILY｜RZLT｜SNEX｜SPRB｜TRON
US::EV_S_qb0of3__FCF_OI_qb2of3__C8_EPS_DYN_riseq1__v1,0.1875389357589567,0.18755395365139815,0.0,0,307,ASYS
US::EV_S_qb0of3__FCF_P_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,0.236264033540771,0.236240624769537,0.0,0,299,AGL｜BKKT｜CTMX｜LINC｜REI｜RILY｜STXS
US::EV_S_qb0of3__FCF_P_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,0.3017413400620081,0.30171069379165383,0.0,0,299,AGL｜AMPY｜ASST｜AVTX｜BKKT｜COGT｜CPRX｜CTMX｜DCH｜GEVO｜GME｜HDSN｜LEU｜LINC｜LPTH｜OMER｜REI｜RILY｜RLGT｜RZLT｜SBET｜SLS｜SNEX｜STXS｜SVRA｜TRON
US::EV_S_qb0of3__FCF_P_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,0.1955640995623082,0.19554503450439253,0.0,0,299,AGL｜BKKT｜BNED｜CTMX｜LINC｜REI｜STXS
US::EV_S_qb0of3__FCF_P_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,0.2809777205268462,0.28094940190818973,0.0,0,299,AGL｜AMPY｜ASST｜AVTX｜BKKT｜BNED｜COGT｜CPRX｜CTMX｜GEVO｜GME｜LEU｜LINC｜LPTH｜OMER｜REI｜RLGT｜RZLT｜SBET｜SLS｜SNEX｜STXS｜SVRA｜TRON
US::EV_S_qb0of3__FCF_P_qb0of3__C12_EPS_DYN_yoy__v1,0.2074522480151115,0.20743192679392886,0.0,0,299,AGL｜BKKT｜BNED｜CTMX｜LINC｜REI｜STXS
US::EV_S_qb0of3__FCF_P_qb0of3__C12_EPS_DYN_yoy__v0,0.289186786158172,0.28915755084770045,0.0,0,299,AGL｜AMPY｜AREC｜ASST｜BKKT｜BNED｜CPRX｜CTMX｜ELA｜GME｜HDSN｜LINC｜LPTH｜OMER｜REI｜SBET｜SLS｜SNEX｜SPRB｜STXS｜SVRA｜TRON
US::EV_S_qb0of3__FCF_P_qb0of3__C11_EPS_DYN_qmax8__v0,0.2784734463070111,0.278568748035517,0.0,0,291,ASST｜CPRX｜CTMX｜ELA｜SLS｜SPRB
US::EV_S_qb0of3__FCF_P_qb0of3__C10_EPS_DYN_qmax4__v1,0.2004970112619093,0.2005044939950944,0.0,0,301,CTMX
US::EV_S_qb0of3__FCF_P_qb0of3__C10_EPS_DYN_qmax4__v0,0.3273319564165562,0.32732684523396816,0.0,0,302,AMPY｜ASST｜AVTX｜CPRX｜CTMX｜DCH｜ELA｜OMER｜SLS｜SPRB
US::EV_S_qb0of3__FCF_OI_qb2of3__None__v1,0.2017501496287916,0.2017486914178841,0.0,0,311,ASYS｜REI
US::EV_S_qb0of3__FCF_OI_qb2of3__None__v0,0.2452240268540766,0.24522222372397162,0.0,0,311,ASYS｜CPRX｜ELMD｜GDC｜OMER｜REI｜SLS｜SVRA｜UVE
US::EV_S_qb0of3__FCF_OI_qb2of3__C9_EPS_DYN_riseq2__v0,0.250172106167396,0.2501926438259856,0.0,0,307,ASYS｜CPRX｜ELMD｜OMER｜REI｜SLS｜SVRA
US::EV_S_qb0of3__FCF_OI_qb2of3__C8_EPS_DYN_riseq1__v0,0.2388968456624938,0.23891977322125824,0.0,0,309,ASYS｜CPRX｜ELMD｜OMER｜SLS｜SVRA
US::EV_S_qb0of3__FCF_P_qb0of3__C16_FCF_P_DYN_riseq2__v0,0.3025653142060949,0.30259064709980965,0.0,0,307,AMPY｜AREC｜BNED｜COGT｜CPRX｜DCTH｜ELA｜GORO｜MVST｜REI｜RILY｜SBET｜SLS｜TRON
US::EV_S_qb0of3__FCF_OI_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,0.1913609086945011,0.19134228524782926,0.0,0,299,REI
US::EV_S_qb0of3__FCF_OI_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,0.2432733438415972,0.24324917481442365,0.0,0,299,CPRX｜REI｜SLS｜SVRA｜UVE
US::EV_S_qb0of3__FCF_OI_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,0.2180118611177626,0.217990415347588,0.0,0,299,REI
US::EV_S_qb0of3__FCF_OI_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,0.2648939153187679,0.26486737910781244,0.0,0,299,CPRX｜REI｜SLS｜SVRA｜UVE
US::EV_S_qb0of3__FCF_OI_qb2of3__C5_ROE_DYN_yoy__v1,0.2423441332164704,0.24232006517820626,0.0,0,299,REI
US::EV_S_qb0of3__FCF_OI_qb2of3__C5_ROE_DYN_yoy__v0,0.2500992831745592,0.2500743703899775,0.0,0,299,CPRX｜REI
US::EV_S_qb0of3__FCF_OI_qb2of3__C3_ROE_DYN_qmax4__v0,0.2229123880373791,0.22290904152197433,0.0,0,302,CPRX｜ELMD
US::EV_S_qb0of3__FCF_OI_qb2of3__C2_ROE_DYN_riseq2__v0,0.2563940398953956,0.2564151386855338,0.0,0,307,ASYS｜CPRX｜ELMD｜REI｜SVRA
US::EV_S_qb0of3__FCF_OI_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,0.2028400958735012,0.20282026324234614,0.0,0,299,REI
US::EV_S_qb0of3__FCF_OI_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,0.2173880680658526,0.21736668895451627,0.0,0,299,CPRX｜ELMD｜OMER｜REI｜SLS
US::EV_S_qb0of3__FCF_OI_qb2of3__C1_ROE_DYN_riseq1__v0,0.2314081614529677,0.23149702736941324,0.0,0,308,CPRX｜ELMD｜SLS｜SVRA
US::EV_S_qb0of3__FCF_OI_qb2of3__C19_FCF_P_DYN_yoy__v1,0.1998951524707166,0.19987563098776917,0.0,0,299,REI
US::EV_S_qb0of3__FCF_P_qb0of3__C15_FCF_P_DYN_riseq1__v0,0.2789855493624442,0.2790127375298499,0.0,0,309,AMPY｜ASST｜AVTX｜AXGN｜COGT｜CPRX｜DCTH｜DDD｜GORO｜LINC｜MVST｜REI｜REPX｜RILY｜SLS｜SVRA｜TRON
US::EV_S_qb0of3__FCF_P_qb0of3__C19_FCF_P_DYN_yoy__v0,0.2673988379707079,0.2673720253585625,0.0,0,299,CPRX｜DCTH｜GORO｜MVST｜OMER｜REI｜SLS｜SNEX｜TRON
US::EV_S_qb0of3__FCF_OI_qb2of3__C18_FCF_P_DYN_qmax8__v0,0.2274771272294831,0.2275534658902596,0.0,0,291,REI｜SLS
US::EV_S_qb0of3__FCF_P_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,0.2520939539076201,0.25206882315381995,0.0,0,299,BKKT｜BNED｜LINC｜REI
US::EV_S_qb0of3__FCF_P_qb2of3__C12_EPS_DYN_yoy__v1,0.2060379211105427,0.20601774988406474,0.0,0,299,CRNC｜TSSI
US::EV_S_qb0of3__FCF_P_qb2of3__C12_EPS_DYN_yoy__v0,0.2233954257696464,0.22344270152608825,0.0,0,300,CRNC｜GRBK｜RXT｜TSSI
US::EV_S_qb0of3__FCF_P_qb2of3__C11_EPS_DYN_qmax8__v1,0.2039553819096691,0.20395854652351542,0.0,0,290,CRNC
US::EV_S_qb0of3__FCF_P_qb2of3__C11_EPS_DYN_qmax8__v0,0.2142481930113833,0.2142515310612736,0.0,0,290,CRNC
US::EV_S_qb0of3__FCF_P_qb2of3__C10_EPS_DYN_qmax4__v1,0.1313488242407627,0.13134882424076277,0.0,0,304,CRNC
US::EV_S_qb0of3__FCF_P_qb2of3__C10_EPS_DYN_qmax4__v0,0.1767014151042532,0.1767014151042532,0.0,0,304,CRNC｜ELMD｜ESOA
