tree_key,scheme,k_mode,ratio,allocation,group,n_windows,n_members_mean,jaccard_adjacent_mean,jaccard_adjacent_max,overlap_coef_adjacent_mean,core_size,core_share
TW,A,silhouette_is,0.05,equal,E_top_calmar,6,334.0,0.7960693108221182,0.8201634877384196,0.8862275449101796,221,0.6616766467065869
TW,A,silhouette_is,0.05,proportional,A_hrp,6,334.0,0.35208824328107513,0.48444444444444446,0.5155688622754491,47,0.1407185628742515
TW,A,silhouette_is,0.05,proportional,D_top_cagr,6,334.0,0.7136993852450212,0.786096256684492,0.8323353293413174,159,0.47604790419161674
TW,A,silhouette_is,0.05,proportional,E_top_calmar,6,334.0,0.7960693108221182,0.8201634877384196,0.8862275449101796,221,0.6616766467065869
TW,A,silhouette_is,0.1,equal,A_hrp,6,668.0,0.5385328784845044,0.6555142503097894,0.6961077844311377,248,0.3712574850299401
TW,A,silhouette_is,0.1,equal,D_top_cagr,6,668.0,0.7308012079556648,0.7813333333333333,0.8440119760479042,360,0.5389221556886228
TW,A,silhouette_is,0.1,equal,E_top_calmar,6,668.0,0.806620067853715,0.8402203856749312,0.892814371257485,445,0.6661676646706587
TW,A,silhouette_is,0.1,proportional,A_hrp,6,668.0,0.4559870836190122,0.5373993095512083,0.6236526946107784,156,0.23353293413173654
TW,A,silhouette_is,0.1,proportional,D_top_cagr,6,668.0,0.7308012079556648,0.7813333333333333,0.8440119760479042,360,0.5389221556886228
TW,A,silhouette_is,0.1,proportional,E_top_calmar,6,668.0,0.806620067853715,0.8402203856749312,0.892814371257485,445,0.6661676646706587
TW,A,silhouette_is,legacy,equal,A_hrp,6,39.166666666666664,0.3901901315146744,0.5384615384615384,0.621904761904762,11,0.28085106382978725
TW,A,silhouette_is,legacy,equal,D_top_cagr,6,39.166666666666664,0.6239915702296003,0.7567567567567568,0.8657142857142857,19,0.48510638297872344
TW,A,silhouette_is,legacy,equal,E_top_calmar,6,39.166666666666664,0.6862108893816211,0.8181818181818182,0.9104761904761904,19,0.48510638297872344
TW,A,silhouette_is,legacy,proportional,A_hrp,6,39.166666666666664,0.374363283383444,0.4634146341463415,0.6076190476190476,9,0.22978723404255322
TW,A,silhouette_is,legacy,proportional,D_top_cagr,6,39.166666666666664,0.6239915702296003,0.7567567567567568,0.8657142857142857,19,0.48510638297872344
TW,A,silhouette_is,legacy,proportional,E_top_calmar,6,39.166666666666664,0.6862108893816211,0.8181818181818182,0.9104761904761904,19,0.48510638297872344
TW,B,fixed,0.01,equal,A_hrp,4,67.0,0.4008319768493398,0.4105263157894737,0.5721393034825871,22,0.3283582089552239
TW,B,fixed,0.01,equal,D_top_cagr,4,67.0,0.571218564095956,0.6144578313253012,0.72636815920398,32,0.47761194029850745
TW,B,fixed,0.01,equal,E_top_calmar,4,67.0,0.6772334557144685,0.7402597402597403,0.8059701492537313,38,0.5671641791044776
TW,B,fixed,0.01,proportional,A_hrp,4,67.0,0.3312418300653595,0.34,0.49751243781094523,14,0.208955223880597
TW,B,fixed,0.01,proportional,D_top_cagr,4,67.0,0.571218564095956,0.6144578313253012,0.72636815920398,32,0.47761194029850745
TW,B,fixed,0.01,proportional,E_top_calmar,4,67.0,0.6772334557144685,0.7402597402597403,0.8059701492537313,38,0.5671641791044776
TW,B,fixed,0.03,equal,A_hrp,4,200.0,0.4321315601428993,0.4492753623188406,0.6033333333333334,76,0.38
TW,B,fixed,0.03,equal,D_top_cagr,4,200.0,0.5995626172691481,0.6736401673640168,0.7483333333333334,98,0.49
TW,B,fixed,0.03,equal,E_top_calmar,4,200.0,0.739395788831248,0.7699115044247787,0.85,137,0.685
TW,B,fixed,0.03,proportional,A_hrp,4,200.0,0.30015739119670365,0.3114754098360656,0.46166666666666667,37,0.185
TW,B,fixed,0.03,proportional,D_top_cagr,4,200.0,0.5995626172691481,0.6736401673640168,0.7483333333333334,98,0.49
TW,B,fixed,0.03,proportional,E_top_calmar,4,200.0,0.739395788831248,0.7699115044247787,0.85,137,0.685
TW,B,fixed,0.05,equal,A_hrp,4,334.0,0.44924486693062793,0.4649122807017544,0.6197604790419161,129,0.38622754491017963
TW,B,fixed,0.05,equal,D_top_cagr,4,334.0,0.6420083446185364,0.6911392405063291,0.781437125748503,175,0.5239520958083832
TW,B,fixed,0.05,equal,E_top_calmar,4,334.0,0.7396772278296538,0.7486910994764397,0.8502994011976047,232,0.6946107784431138
TW,B,fixed,0.05,proportional,A_hrp,4,334.0,0.31345453191658584,0.3333333333333333,0.47704590818363274,59,0.17664670658682635
TW,B,fixed,0.05,proportional,D_top_cagr,4,334.0,0.6420083446185364,0.6911392405063291,0.781437125748503,175,0.5239520958083832
TW,B,fixed,0.05,proportional,E_top_calmar,4,334.0,0.7396772278296538,0.7486910994764397,0.8502994011976047,232,0.6946107784431138
TW,B,fixed,0.1,equal,A_hrp,4,668.0,0.5113988842767373,0.5268571428571428,0.6766467065868262,314,0.47005988023952094
TW,B,fixed,0.1,equal,D_top_cagr,4,668.0,0.6751459551024558,0.6975857687420585,0.8058882235528942,381,0.5703592814371258
TW,B,fixed,0.1,equal,E_top_calmar,4,668.0,0.7596572262016176,0.7789613848202397,0.8632734530938123,470,0.7035928143712575
TW,B,fixed,0.1,proportional,A_hrp,4,668.0,0.43080618508601515,0.4617067833698031,0.6017964071856287,212,0.31736526946107785
TW,B,fixed,0.1,proportional,D_top_cagr,4,668.0,0.6751459551024558,0.6975857687420585,0.8058882235528942,381,0.5703592814371258
TW,B,fixed,0.1,proportional,E_top_calmar,4,668.0,0.7596572262016176,0.7789613848202397,0.8632734530938123,470,0.7035928143712575
TW,B,fixed,legacy,equal,A_hrp,4,30.0,0.4180374361883154,0.4634146341463415,0.5888888888888889,11,0.36666666666666664
TW,B,fixed,legacy,equal,D_top_cagr,4,30.0,0.6247896247896247,0.7142857142857143,0.7666666666666666,16,0.5333333333333333
TW,B,fixed,legacy,equal,E_top_calmar,4,30.0,0.6494210396649421,0.8181818181818182,0.7777777777777778,15,0.5
TW,B,fixed,legacy,proportional,A_hrp,4,30.0,0.37467700258397935,0.3953488372093023,0.5444444444444444,7,0.23333333333333334
TW,B,fixed,legacy,proportional,D_top_cagr,4,30.0,0.6247896247896247,0.7142857142857143,0.7666666666666666,16,0.5333333333333333
TW,B,fixed,legacy,proportional,E_top_calmar,4,30.0,0.6494210396649421,0.8181818181818182,0.7777777777777778,15,0.5
TW,B,silhouette_is,0.01,equal,A_hrp,4,67.0,0.3691101743030716,0.4105263157894737,0.537313432835821,20,0.29850746268656714
TW,B,silhouette_is,0.01,equal,D_top_cagr,4,67.0,0.571218564095956,0.6144578313253012,0.72636815920398,32,0.47761194029850745
TW,B,silhouette_is,0.01,equal,E_top_calmar,4,67.0,0.6772334557144685,0.7402597402597403,0.8059701492537313,38,0.5671641791044776
TW,B,silhouette_is,0.01,proportional,A_hrp,4,67.0,0.33575361457714403,0.35353535353535354,0.5024875621890548,15,0.22388059701492538
TW,B,silhouette_is,0.01,proportional,D_top_cagr,4,67.0,0.571218564095956,0.6144578313253012,0.72636815920398,32,0.47761194029850745
TW,B,silhouette_is,0.01,proportional,E_top_calmar,4,67.0,0.6772334557144685,0.7402597402597403,0.8059701492537313,38,0.5671641791044776
TW,B,silhouette_is,0.03,equal,A_hrp,4,200.0,0.3690863048041472,0.4134275618374558,0.5366666666666666,61,0.305
TW,B,silhouette_is,0.03,equal,D_top_cagr,4,200.0,0.5995626172691481,0.6736401673640168,0.7483333333333334,98,0.49
TW,B,silhouette_is,0.03,equal,E_top_calmar,4,200.0,0.739395788831248,0.7699115044247787,0.85,137,0.685
TW,B,silhouette_is,0.03,proportional,A_hrp,4,200.0,0.29328638067718654,0.3114754098360656,0.4533333333333333,41,0.205
TW,B,silhouette_is,0.03,proportional,D_top_cagr,4,200.0,0.5995626172691481,0.6736401673640168,0.7483333333333334,98,0.49
TW,B,silhouette_is,0.03,proportional,E_top_calmar,4,200.0,0.739395788831248,0.7699115044247787,0.85,137,0.685
TW,B,silhouette_is,0.05,equal,A_hrp,4,334.0,0.40998183253490206,0.4649122807017544,0.5798403193612774,102,0.30538922155688625
TW,B,silhouette_is,0.05,equal,D_top_cagr,4,334.0,0.6420083446185364,0.6911392405063291,0.781437125748503,175,0.5239520958083832
TW,B,silhouette_is,0.05,equal,E_top_calmar,4,334.0,0.7396772278296538,0.7486910994764397,0.8502994011976047,232,0.6946107784431138
TW,B,silhouette_is,0.05,proportional,A_hrp,4,334.0,0.2994537405988093,0.3253968253968254,0.4600798403193613,59,0.17664670658682635
TW,B,silhouette_is,0.05,proportional,D_top_cagr,4,334.0,0.6420083446185364,0.6911392405063291,0.781437125748503,175,0.5239520958083832
TW,B,silhouette_is,0.05,proportional,E_top_calmar,4,334.0,0.7396772278296538,0.7486910994764397,0.8502994011976047,232,0.6946107784431138
TW,B,silhouette_is,0.1,equal,A_hrp,4,668.0,0.4909043305694551,0.5268571428571428,0.657684630738523,275,0.4116766467065868
TW,B,silhouette_is,0.1,equal,D_top_cagr,4,668.0,0.6751459551024558,0.6975857687420585,0.8058882235528942,381,0.5703592814371258
TW,B,silhouette_is,0.1,equal,E_top_calmar,4,668.0,0.7596572262016176,0.7789613848202397,0.8632734530938123,470,0.7035928143712575
TW,B,silhouette_is,0.1,proportional,A_hrp,4,668.0,0.3918821654585609,0.422790202342918,0.562375249500998,165,0.2470059880239521
TW,B,silhouette_is,0.1,proportional,D_top_cagr,4,668.0,0.6751459551024558,0.6975857687420585,0.8058882235528942,381,0.5703592814371258
TW,B,silhouette_is,0.1,proportional,E_top_calmar,4,668.0,0.7596572262016176,0.7789613848202397,0.8632734530938123,470,0.7035928143712575
TW,B,silhouette_is,legacy,equal,A_hrp,4,37.5,0.37516918912267744,0.4444444444444444,0.6015873015873016,12,0.32
TW,B,silhouette_is,legacy,equal,D_top_cagr,4,37.5,0.5914705276881905,0.7105263157894737,0.8285714285714286,18,0.48
TW,B,silhouette_is,legacy,equal,E_top_calmar,4,37.5,0.6762360446570973,0.8181818181818182,0.8857142857142857,19,0.5066666666666667
TW,B,silhouette_is,legacy,proportional,A_hrp,4,37.5,0.3340087808172914,0.3829787234042553,0.557142857142857,10,0.26666666666666666
TW,B,silhouette_is,legacy,proportional,D_top_cagr,4,37.5,0.5914705276881905,0.7105263157894737,0.8285714285714286,18,0.48
TW,B,silhouette_is,legacy,proportional,E_top_calmar,4,37.5,0.6762360446570973,0.8181818181818182,0.8857142857142857,19,0.5066666666666667
TW,C,fixed,0.01,equal,A_hrp,3,67.0,0.3827659574468085,0.425531914893617,0.5522388059701493,25,0.373134328358209
TW,C,fixed,0.01,equal,D_top_cagr,3,67.0,0.5495989304812834,0.5764705882352941,0.708955223880597,38,0.5671641791044776
TW,C,fixed,0.01,equal,E_top_calmar,3,67.0,0.6760475297060663,0.717948717948718,0.8059701492537313,45,0.6716417910447762
TW,C,fixed,0.01,proportional,A_hrp,3,67.0,0.32790423861852436,0.3673469387755102,0.4925373134328358,21,0.31343283582089554
TW,C,fixed,0.01,proportional,D_top_cagr,3,67.0,0.5495989304812834,0.5764705882352941,0.708955223880597,38,0.5671641791044776
TW,C,fixed,0.01,proportional,E_top_calmar,3,67.0,0.6760475297060663,0.717948717948718,0.8059701492537313,45,0.6716417910447762
TW,C,fixed,0.03,equal,A_hrp,3,200.0,0.431131592421915,0.4336917562724014,0.6025,88,0.44
TW,C,fixed,0.03,equal,D_top_cagr,3,200.0,0.5739022881880025,0.6326530612244898,0.7275,109,0.545
TW,C,fixed,0.03,equal,E_top_calmar,3,200.0,0.7094329284996804,0.7167381974248928,0.83,147,0.735
TW,C,fixed,0.03,proportional,A_hrp,3,200.0,0.2846685225280957,0.3114754098360656,0.4425,53,0.265
TW,C,fixed,0.03,proportional,D_top_cagr,3,200.0,0.5739022881880025,0.6326530612244898,0.7275,109,0.545
TW,C,fixed,0.03,proportional,E_top_calmar,3,200.0,0.7094329284996804,0.7167381974248928,0.83,147,0.735
TW,C,fixed,0.05,equal,A_hrp,3,334.0,0.43046588407923697,0.4396551724137931,0.6017964071856288,156,0.46706586826347307
TW,C,fixed,0.05,equal,D_top_cagr,3,334.0,0.6098722415795587,0.6292682926829268,0.7574850299401197,195,0.5838323353293413
TW,C,fixed,0.05,equal,E_top_calmar,3,334.0,0.7128317740419069,0.7172236503856041,0.8323353293413174,240,0.718562874251497
TW,C,fixed,0.05,proportional,A_hrp,3,334.0,0.3105294742187139,0.3413654618473896,0.47305389221556887,92,0.2754491017964072
TW,C,fixed,0.05,proportional,D_top_cagr,3,334.0,0.6098722415795587,0.6292682926829268,0.7574850299401197,195,0.5838323353293413
TW,C,fixed,0.05,proportional,E_top_calmar,3,334.0,0.7128317740419069,0.7172236503856041,0.8323353293413174,240,0.718562874251497
TW,C,fixed,0.1,equal,A_hrp,3,668.0,0.4977747893245188,0.5028121484814398,0.6646706586826348,347,0.5194610778443114
TW,C,fixed,0.1,equal,D_top_cagr,3,668.0,0.6332542746251437,0.6352509179926561,0.7754491017964071,421,0.6302395209580839
TW,C,fixed,0.1,equal,E_top_calmar,3,668.0,0.7350678614738766,0.7373211963589077,0.8473053892215568,497,0.7440119760479041
TW,C,fixed,0.1,proportional,A_hrp,3,668.0,0.42829324038626365,0.44432432432432434,0.5995508982035929,274,0.4101796407185629
TW,C,fixed,0.1,proportional,D_top_cagr,3,668.0,0.6332542746251437,0.6352509179926561,0.7754491017964071,421,0.6302395209580839
TW,C,fixed,0.1,proportional,E_top_calmar,3,668.0,0.7350678614738766,0.7373211963589077,0.8473053892215568,497,0.7440119760479041
TW,C,fixed,legacy,equal,A_hrp,3,30.0,0.4416475972540046,0.5789473684210527,0.6,11,0.36666666666666664
TW,C,fixed,legacy,equal,D_top_cagr,3,30.0,0.5789473684210527,0.5789473684210527,0.7333333333333333,18,0.6
TW,C,fixed,legacy,equal,E_top_calmar,3,30.0,0.6407982261640799,0.8181818181818182,0.7666666666666666,18,0.6
TW,C,fixed,legacy,proportional,A_hrp,3,30.0,0.2940630797773655,0.36363636363636365,0.44999999999999996,7,0.23333333333333334
TW,C,fixed,legacy,proportional,D_top_cagr,3,30.0,0.5789473684210527,0.5789473684210527,0.7333333333333333,18,0.6
TW,C,fixed,legacy,proportional,E_top_calmar,3,30.0,0.6407982261640799,0.8181818181818182,0.7666666666666666,18,0.6
TW,C,silhouette_is,0.01,equal,A_hrp,3,67.0,0.3448414291449217,0.425531914893617,0.5074626865671641,21,0.31343283582089554
TW,C,silhouette_is,0.01,equal,D_top_cagr,3,67.0,0.5495989304812834,0.5764705882352941,0.708955223880597,38,0.5671641791044776
TW,C,silhouette_is,0.01,equal,E_top_calmar,3,67.0,0.6760475297060663,0.717948717948718,0.8059701492537313,45,0.6716417910447762
TW,C,silhouette_is,0.01,proportional,A_hrp,3,67.0,0.28373670700403375,0.32673267326732675,0.44029850746268656,16,0.23880597014925373
TW,C,silhouette_is,0.01,proportional,D_top_cagr,3,67.0,0.5495989304812834,0.5764705882352941,0.708955223880597,38,0.5671641791044776
TW,C,silhouette_is,0.01,proportional,E_top_calmar,3,67.0,0.6760475297060663,0.717948717948718,0.8059701492537313,45,0.6716417910447762
TW,C,silhouette_is,0.03,equal,A_hrp,3,200.0,0.3310191582740971,0.38408304498269896,0.495,68,0.34
TW,C,silhouette_is,0.03,equal,D_top_cagr,3,200.0,0.5739022881880025,0.6326530612244898,0.7275,109,0.545
TW,C,silhouette_is,0.03,equal,E_top_calmar,3,200.0,0.7094329284996804,0.7167381974248928,0.83,147,0.735
TW,C,silhouette_is,0.03,proportional,A_hrp,3,200.0,0.25515192650082136,0.29449838187702265,0.405,52,0.26
TW,C,silhouette_is,0.03,proportional,D_top_cagr,3,200.0,0.5739022881880025,0.6326530612244898,0.7275,109,0.545
TW,C,silhouette_is,0.03,proportional,E_top_calmar,3,200.0,0.7094329284996804,0.7167381974248928,0.83,147,0.735
TW,C,silhouette_is,0.05,equal,A_hrp,3,334.0,0.37268374108482694,0.430406852248394,0.5404191616766467,125,0.37425149700598803
TW,C,silhouette_is,0.05,equal,D_top_cagr,3,334.0,0.6098722415795587,0.6292682926829268,0.7574850299401197,195,0.5838323353293413
TW,C,silhouette_is,0.05,equal,E_top_calmar,3,334.0,0.7128317740419069,0.7172236503856041,0.8323353293413174,240,0.718562874251497
TW,C,silhouette_is,0.05,proportional,A_hrp,3,334.0,0.29732438195558974,0.3413654618473896,0.4565868263473054,91,0.27245508982035926
TW,C,silhouette_is,0.05,proportional,D_top_cagr,3,334.0,0.6098722415795587,0.6292682926829268,0.7574850299401197,195,0.5838323353293413
TW,C,silhouette_is,0.05,proportional,E_top_calmar,3,334.0,0.7128317740419069,0.7172236503856041,0.8323353293413174,240,0.718562874251497
TW,C,silhouette_is,0.1,equal,A_hrp,3,668.0,0.4750737283384923,0.501123595505618,0.6437125748502994,310,0.46407185628742514
TW,C,silhouette_is,0.1,equal,D_top_cagr,3,668.0,0.6332542746251437,0.6352509179926561,0.7754491017964071,421,0.6302395209580839
TW,C,silhouette_is,0.1,equal,E_top_calmar,3,668.0,0.7350678614738766,0.7373211963589077,0.8473053892215568,497,0.7440119760479041
TW,C,silhouette_is,0.1,proportional,A_hrp,3,668.0,0.3852807161602988,0.4412081984897519,0.5538922155688623,228,0.3413173652694611
TW,C,silhouette_is,0.1,proportional,D_top_cagr,3,668.0,0.6332542746251437,0.6352509179926561,0.7754491017964071,421,0.6302395209580839
TW,C,silhouette_is,0.1,proportional,E_top_calmar,3,668.0,0.7350678614738766,0.7373211963589077,0.8473053892215568,497,0.7440119760479041
TW,C,silhouette_is,legacy,equal,A_hrp,3,40.0,0.3639220615964802,0.5116279069767442,0.5952380952380952,12,0.3
TW,C,silhouette_is,legacy,equal,D_top_cagr,3,40.0,0.5316760224538893,0.5517241379310345,0.8238095238095238,20,0.5
TW,C,silhouette_is,legacy,equal,E_top_calmar,3,40.0,0.6041848299912816,0.7567567567567568,0.8666666666666667,22,0.55
TW,C,silhouette_is,legacy,proportional,A_hrp,3,40.0,0.25810810810810814,0.3,0.47857142857142854,9,0.225
TW,C,silhouette_is,legacy,proportional,D_top_cagr,3,40.0,0.5316760224538893,0.5517241379310345,0.8238095238095238,20,0.5
TW,C,silhouette_is,legacy,proportional,E_top_calmar,3,40.0,0.6041848299912816,0.7567567567567568,0.8666666666666667,22,0.55
TW,D,fixed,0.01,equal,A_hrp,5,67.0,0.458683819891143,0.5581395348837209,0.626865671641791,24,0.3582089552238806
TW,D,fixed,0.01,equal,D_top_cagr,5,67.0,0.6662047057880391,0.7402597402597403,0.7985074626865671,31,0.4626865671641791
TW,D,fixed,0.01,equal,E_top_calmar,5,67.0,0.8049401456250771,0.8356164383561644,0.8917910447761195,47,0.7014925373134329
TW,D,fixed,0.01,proportional,A_hrp,5,67.0,0.4050743742473066,0.4888888888888889,0.5746268656716418,16,0.23880597014925373
TW,D,fixed,0.01,proportional,D_top_cagr,5,67.0,0.6662047057880391,0.7402597402597403,0.7985074626865671,31,0.4626865671641791
TW,D,fixed,0.01,proportional,E_top_calmar,5,67.0,0.8049401456250771,0.8356164383561644,0.8917910447761195,47,0.7014925373134329
TW,D,fixed,0.03,equal,A_hrp,5,200.0,0.49225610045182777,0.556420233463035,0.65875,78,0.39
TW,D,fixed,0.03,equal,D_top_cagr,5,200.0,0.6934257264240393,0.7857142857142857,0.8175,112,0.56
TW,D,fixed,0.03,equal,E_top_calmar,5,200.0,0.8042082700946531,0.8433179723502304,0.89125,138,0.69
TW,D,fixed,0.03,proportional,A_hrp,5,200.0,0.3694976391007001,0.45985401459854014,0.5375000000000001,34,0.17
TW,D,fixed,0.03,proportional,D_top_cagr,5,200.0,0.6934257264240393,0.7857142857142857,0.8175,112,0.56
TW,D,fixed,0.03,proportional,E_top_calmar,5,200.0,0.8042082700946531,0.8433179723502304,0.89125,138,0.69
TW,D,fixed,0.05,equal,A_hrp,5,334.0,0.5057759693264998,0.6019184652278178,0.6699101796407185,130,0.38922155688622756
TW,D,fixed,0.05,equal,D_top_cagr,5,334.0,0.7246242315562764,0.786096256684492,0.8398203592814372,192,0.5748502994011976
TW,D,fixed,0.05,equal,E_top_calmar,5,334.0,0.8067664285538945,0.8201634877384196,0.8929640718562875,241,0.7215568862275449
TW,D,fixed,0.05,proportional,A_hrp,5,334.0,0.4027835586588697,0.48444444444444446,0.5726047904191617,58,0.17365269461077845
TW,D,fixed,0.05,proportional,D_top_cagr,5,334.0,0.7246242315562764,0.786096256684492,0.8398203592814372,192,0.5748502994011976
TW,D,fixed,0.05,proportional,E_top_calmar,5,334.0,0.8067664285538945,0.8201634877384196,0.8929640718562875,241,0.7215568862275449
TW,D,fixed,0.1,equal,A_hrp,5,668.0,0.5640339536917696,0.6555142503097894,0.719311377245509,288,0.4311377245508982
TW,D,fixed,0.1,equal,D_top_cagr,5,668.0,0.7401808508824771,0.7813333333333333,0.8502994011976048,404,0.6047904191616766
TW,D,fixed,0.1,equal,E_top_calmar,5,668.0,0.8135347386120838,0.8402203856749312,0.8970808383233533,483,0.7230538922155688
TW,D,fixed,0.1,proportional,A_hrp,5,668.0,0.5019563043140121,0.5338691159586682,0.6680389221556886,209,0.312874251497006
TW,D,fixed,0.1,proportional,D_top_cagr,5,668.0,0.7401808508824771,0.7813333333333333,0.8502994011976048,404,0.6047904191616766
TW,D,fixed,0.1,proportional,E_top_calmar,5,668.0,0.8135347386120838,0.8402203856749312,0.8970808383233533,483,0.7230538922155688
TW,D,fixed,legacy,equal,A_hrp,5,30.0,0.4734655588314125,0.5384615384615384,0.6416666666666666,12,0.4
TW,D,fixed,legacy,equal,D_top_cagr,5,30.0,0.7543290043290044,0.8181818181818182,0.8583333333333333,20,0.6666666666666666
TW,D,fixed,legacy,equal,E_top_calmar,5,30.0,0.7788388082505731,0.8181818181818182,0.875,20,0.6666666666666666
TW,D,fixed,legacy,proportional,A_hrp,5,30.0,0.4555445263754963,0.5,0.625,8,0.26666666666666666
TW,D,fixed,legacy,proportional,D_top_cagr,5,30.0,0.7543290043290044,0.8181818181818182,0.8583333333333333,20,0.6666666666666666
TW,D,fixed,legacy,proportional,E_top_calmar,5,30.0,0.7788388082505731,0.8181818181818182,0.875,20,0.6666666666666666
TW,D,silhouette_is,0.01,equal,A_hrp,5,67.0,0.4370921092015428,0.5581395348837209,0.6044776119402985,21,0.31343283582089554
TW,D,silhouette_is,0.01,equal,D_top_cagr,5,67.0,0.6662047057880391,0.7402597402597403,0.7985074626865671,31,0.4626865671641791
